Date,Symbol,Company,Open,High,Low,Close,Volume,AI_Sentiment
2022-02-10,GOOGL,Alphabet,2352.01,2385.06,2315.1,2382.15,17401563,39
2022-02-12,GOOGL,Alphabet,2329.63,2403.11,2219.77,2300.44,49769187,69
2022-02-13,GOOGL,Alphabet,2356.96,2504.3,2286.35,2395.62,7301535,72
2022-02-14,GOOGL,Alphabet,2417.69,2520.71,2352.15,2410.1,31208220,77
2022-02-16,GOOGL,Alphabet,2431.64,2460.5,2311.68,2385.17,9582668,47
2022-02-17,GOOGL,Alphabet,2462.89,2549.08,2431.72,2494.69,24437664,72
2022-02-19,GOOGL,Alphabet,2400.46,2486.86,2288.17,2404.81,3403320,85
2022-02-20,GOOGL,Alphabet,2274.72,2411.79,2225.49,2305.07,8101253,82
2022-02-21,GOOGL,Alphabet,2187.2,2266.14,2108.43,2193.36,23981516,36
2022-02-23,GOOGL,Alphabet,2198.96,2332.22,2206.37,2234.5,2430872,39
2022-02-24,GOOGL,Alphabet,2187.03,2284.71,2159.63,2224.45,10256059,38
2022-02-26,GOOGL,Alphabet,2214.51,2302.24,2169.7,2196.26,34612683,80
2022-02-27,GOOGL,Alphabet,2100.72,2141.48,2070.96,2125.41,13893931,64
2022-02-28,GOOGL,Alphabet,2253.46,2306.17,2209.42,2214.93,25554087,68
2022-03-02,GOOGL,Alphabet,2296.07,2339.24,2177.42,2256.29,17431396,52
2022-03-03,GOOGL,Alphabet,2375.54,2409.18,2342.48,2359.42,13160979,90
2022-03-05,GOOGL,Alphabet,2229.1,2338.73,2153.5,2258.32,41237062,43
2022-03-06,GOOGL,Alphabet,2323.96,2396.63,2257.86,2315.28,19467380,66
2022-03-07,GOOGL,Alphabet,2370.22,2368.19,2242.31,2346.89,31899473,70
2022-03-09,GOOGL,Alphabet,2305.12,2294.04,2175.52,2278.19,10420447,60
2022-03-10,GOOGL,Alphabet,2383.57,2389.8,2241.72,2337.64,18009532,35
2022-03-12,GOOGL,Alphabet,2411.61,2392.44,2332.0,2364.94,35626157,41
2022-03-13,GOOGL,Alphabet,2476.87,2549.37,2342.18,2457.3,15263861,72
2022-03-14,GOOGL,Alphabet,2576.77,2650.37,2442.82,2563.64,49393358,53
2022-03-16,GOOGL,Alphabet,2506.42,2601.98,2534.19,2554.97,9827501,71
2022-03-17,GOOGL,Alphabet,2650.82,2721.31,2549.75,2656.48,37551235,69
2022-03-19,GOOGL,Alphabet,2808.57,2906.36,2693.92,2777.83,14725154,61
2022-03-20,GOOGL,Alphabet,2677.42,2739.28,2602.66,2673.99,8061799,63
2022-03-21,GOOGL,Alphabet,2520.28,2563.88,2465.95,2560.81,48408971,87
2022-03-23,GOOGL,Alphabet,2592.69,2684.2,2517.48,2610.44,32735981,54
2022-03-24,GOOGL,Alphabet,2511.14,2629.37,2523.58,2524.12,17087095,87
2022-03-26,GOOGL,Alphabet,2593.21,2688.4,2529.61,2596.65,15724797,77
2022-03-27,GOOGL,Alphabet,2716.24,2788.38,2631.82,2672.71,31760659,63
2022-03-28,GOOGL,Alphabet,2725.9,2853.5,2725.61,2759.81,8200432,65
2022-03-30,GOOGL,Alphabet,2816.15,2814.77,2723.67,2808.11,23288764,55
2022-03-31,GOOGL,Alphabet,2888.74,2938.77,2733.8,2866.2,16109204,84
2022-04-02,GOOGL,Alphabet,2726.38,2788.55,2745.5,2759.54,1981862,57
2022-04-03,GOOGL,Alphabet,2806.43,2850.31,2795.87,2833.24,31292106,59
2022-04-04,GOOGL,Alphabet,2972.71,3072.52,2929.2,2949.25,10250362,57
2022-04-06,GOOGL,Alphabet,3001.54,3171.53,2890.6,3036.23,21007228,41
2022-04-07,GOOGL,Alphabet,2921.71,2984.67,2834.07,2885.99,9119653,54
2022-04-09,GOOGL,Alphabet,2921.74,3032.29,2817.15,2911.88,30172529,83
2022-04-10,GOOGL,Alphabet,2970.1,3035.47,2989.93,3028.81,1146125,47
2022-04-11,GOOGL,Alphabet,3079.22,3160.52,3001.67,3075.73,1453026,35
2022-04-13,GOOGL,Alphabet,3156.22,3225.71,3146.6,3159.72,29860045,56
2022-04-14,GOOGL,Alphabet,3124.01,3275.46,3146.18,3184.86,44973303,65
2022-04-16,GOOGL,Alphabet,3306.26,3366.5,3167.16,3244.56,19604957,56
2022-04-17,GOOGL,Alphabet,3146.75,3173.11,3024.07,3105.48,15588855,60
2022-04-18,GOOGL,Alphabet,3045.2,3014.6,2952.75,2989.43,25997272,57
2022-04-20,GOOGL,Alphabet,3049.16,3096.38,2971.55,2997.48,16168529,64
2022-04-21,GOOGL,Alphabet,3063.06,3179.42,2954.61,3075.1,20526487,44
2022-04-23,GOOGL,Alphabet,3184.18,3303.83,3145.45,3161.68,28996866,67
2022-04-24,GOOGL,Alphabet,3118.81,3154.79,3093.56,3125.46,21933159,62
2022-04-25,GOOGL,Alphabet,3243.43,3294.55,3156.66,3205.22,38323235,60
2022-04-27,GOOGL,Alphabet,3122.55,3200.22,3069.77,3102.16,24471251,66
2022-04-28,GOOGL,Alphabet,3197.99,3259.87,3077.05,3173.26,22787006,69
2022-04-30,GOOGL,Alphabet,3171.37,3306.38,3103.62,3175.51,11299582,47
2022-05-01,GOOGL,Alphabet,3303.15,3456.51,3202.93,3330.3,43184090,71
2022-05-02,GOOGL,Alphabet,3208.04,3226.73,3052.12,3165.45,33841167,77
2022-05-04,GOOGL,Alphabet,3310.4,3272.38,3153.55,3260.92,26389375,36
2022-05-05,GOOGL,Alphabet,3366.24,3343.1,3288.64,3339.64,34540312,41
2022-05-07,GOOGL,Alphabet,3243.54,3414.87,3133.82,3290.79,9300497,45
2022-05-08,GOOGL,Alphabet,3189.95,3384.46,3116.4,3254.81,29828397,86
2022-05-09,GOOGL,Alphabet,3388.33,3505.52,3335.55,3355.93,26954922,53
2022-05-11,GOOGL,Alphabet,3563.1,3590.34,3459.35,3516.42,34478828,63
2022-05-12,GOOGL,Alphabet,3471.02,3541.77,3303.83,3440.5,6515085,56
2022-05-14,GOOGL,Alphabet,3448.38,3545.27,3287.79,3437.55,17987600,39
2022-05-15,GOOGL,Alphabet,3520.34,3604.57,3426.05,3574.79,9975423,37
2022-05-16,GOOGL,Alphabet,3360.42,3564.21,3243.71,3407.67,15659166,62
2022-05-18,GOOGL,Alphabet,3301.78,3336.43,3119.08,3246.23,22482553,33
2022-05-19,GOOGL,Alphabet,3324.66,3383.1,3200.39,3342.6,8413679,78
2022-05-21,GOOGL,Alphabet,3483.5,3573.82,3472.34,3473.45,6464208,63
2022-05-22,GOOGL,Alphabet,3587.86,3611.15,3439.93,3528.33,16868158,47
2022-05-23,GOOGL,Alphabet,3653.81,3675.22,3626.53,3661.08,23688912,63
2022-05-25,GOOGL,Alphabet,3685.41,3773.71,3635.19,3723.68,28622336,34
2022-05-26,GOOGL,Alphabet,3906.27,3968.93,3721.02,3894.61,26750474,48
2022-05-28,GOOGL,Alphabet,3798.09,3906.62,3581.46,3733.36,22344254,66
2022-05-29,GOOGL,Alphabet,3609.13,3715.17,3419.59,3570.14,3272253,46
2022-05-30,GOOGL,Alphabet,3579.95,3729.95,3428.26,3598.09,44277574,55
2022-06-01,GOOGL,Alphabet,3772.5,3849.65,3579.35,3746.6,23419028,51
2022-06-02,GOOGL,Alphabet,3924.64,4054.52,3705.11,3888.29,9418159,39
2022-06-04,GOOGL,Alphabet,3988.47,4137.14,3916.11,3979.09,36164252,32
2022-06-05,GOOGL,Alphabet,4192.48,4284.93,4098.39,4142.1,22875608,42
2022-06-06,GOOGL,Alphabet,4327.66,4270.84,4250.82,4261.14,31825577,47
2022-06-08,GOOGL,Alphabet,4278.61,4402.42,4059.11,4224.41,21446867,63
2022-06-09,GOOGL,Alphabet,4413.47,4450.01,4263.16,4350.27,22255565,30
2022-06-11,GOOGL,Alphabet,4265.24,4381.94,4164.41,4252.05,35159592,46
2022-06-12,GOOGL,Alphabet,4180.49,4273.56,3977.41,4123.58,15550132,66
2022-06-13,GOOGL,Alphabet,4176.27,4316.06,3989.81,4143.3,47887644,32
2022-06-15,GOOGL,Alphabet,4257.73,4344.59,4285.6,4342.36,38116897,35
2022-06-16,GOOGL,Alphabet,4591.52,4720.47,4534.3,4539.65,11304639,48
2022-06-18,GOOGL,Alphabet,4401.88,4449.75,4280.26,4422.65,35600854,42
2022-06-19,GOOGL,Alphabet,4348.49,4531.98,4139.64,4355.21,13016281,36
2022-06-20,GOOGL,Alphabet,4190.6,4240.81,3937.8,4142.29,33686124,75
2022-06-22,GOOGL,Alphabet,4306.65,4285.23,4132.39,4252.17,23714785,71
2022-06-23,GOOGL,Alphabet,4490.5,4404.9,4398.23,4402.49,45939271,79
2022-06-25,GOOGL,Alphabet,4176.33,4425.32,4133.67,4248.14,44045215,82
2022-06-26,GOOGL,Alphabet,3984.97,4165.59,3982.78,4052.98,39707834,62
2022-06-27,GOOGL,Alphabet,4033.5,4023.46,3860.47,3985.62,42369972,32
2022-06-29,GOOGL,Alphabet,3980.96,4022.69,3839.3,4000.4,10680065,86
2022-06-30,GOOGL,Alphabet,3789.75,3925.49,3850.06,3858.62,47676372,87
2022-07-02,GOOGL,Alphabet,3949.8,4025.57,3937.71,3939.55,32076450,38
2022-07-03,GOOGL,Alphabet,3859.36,3962.55,3813.66,3858.81,34167328,50
2022-07-04,GOOGL,Alphabet,3653.12,3700.43,3635.75,3672.49,43185579,73
2022-07-06,GOOGL,Alphabet,3666.21,3673.62,3508.39,3603.53,20404476,32
2022-07-07,GOOGL,Alphabet,3701.12,3875.65,3555.23,3737.2,5061544,73
2022-07-09,GOOGL,Alphabet,3637.45,3829.72,3512.81,3656.69,48381971,68
2022-07-10,GOOGL,Alphabet,3819.0,3842.8,3779.83,3795.53,41378225,88
2022-07-11,GOOGL,Alphabet,3810.08,3889.54,3717.74,3770.74,24028687,75
2022-07-13,GOOGL,Alphabet,3729.32,3906.64,3688.09,3753.61,24365752,41
2022-07-14,GOOGL,Alphabet,3658.13,3712.0,3504.58,3606.44,29494094,58
2022-07-16,GOOGL,Alphabet,3548.05,3590.85,3415.72,3579.47,34641873,34
2022-07-17,GOOGL,Alphabet,3610.5,3709.56,3588.35,3601.36,36665983,37
2022-07-18,GOOGL,Alphabet,3834.69,3875.06,3598.08,3772.84,21391409,31
2022-07-20,GOOGL,Alphabet,3846.21,3856.53,3774.33,3802.35,3265632,45
2022-07-21,GOOGL,Alphabet,3748.21,3857.08,3681.23,3735.94,48059658,61
2022-07-23,GOOGL,Alphabet,3679.04,3844.93,3648.06,3747.49,26488213,38
2022-07-24,GOOGL,Alphabet,3694.36,3824.19,3557.9,3650.24,38594006,62
2022-07-25,GOOGL,Alphabet,3847.42,3803.02,3795.93,3801.14,14526042,62
2022-07-27,GOOGL,Alphabet,3719.98,3674.02,3611.59,3658.49,25091077,50
2022-07-28,GOOGL,Alphabet,3463.38,3645.96,3344.84,3491.44,9690651,43
2022-07-30,GOOGL,Alphabet,3572.86,3633.96,3449.63,3535.79,26146369,72
2022-07-31,GOOGL,Alphabet,3487.86,3658.38,3476.83,3523.97,15876339,75
2022-08-01,GOOGL,Alphabet,3490.55,3591.83,3424.57,3553.65,42650970,56
2022-08-03,GOOGL,Alphabet,3702.1,3791.24,3609.09,3646.89,44794312,79
2022-08-04,GOOGL,Alphabet,3627.75,3815.97,3615.91,3652.24,28973045,76
2022-08-06,GOOGL,Alphabet,3773.76,3947.0,3577.59,3759.3,32568981,81
2022-08-07,GOOGL,Alphabet,3812.03,3943.55,3783.23,3784.98,45762515,54
2022-08-08,GOOGL,Alphabet,3798.6,3811.78,3782.68,3782.75,20650171,79
2022-08-10,GOOGL,Alphabet,3763.45,3877.43,3608.2,3729.48,26329032,74
2022-08-11,GOOGL,Alphabet,3622.85,3632.61,3444.36,3614.22,3390214,81
2022-08-13,GOOGL,Alphabet,3743.0,3900.13,3698.91,3761.86,13297513,31
2022-08-14,GOOGL,Alphabet,3728.38,3945.03,3739.17,3804.1,12958639,72
2022-08-15,GOOGL,Alphabet,3680.07,3733.13,3547.17,3714.19,38522240,58
2022-08-17,GOOGL,Alphabet,3617.36,3681.27,3503.27,3579.51,27478214,83
2022-08-18,GOOGL,Alphabet,3378.76,3446.19,3259.23,3401.23,8134545,83
2022-08-20,GOOGL,Alphabet,3535.88,3539.8,3481.29,3488.12,24176000,87
2022-08-21,GOOGL,Alphabet,3338.55,3473.02,3261.67,3403.79,23707667,53
2022-08-22,GOOGL,Alphabet,3472.34,3631.9,3359.69,3472.81,29871052,42
2022-08-24,GOOGL,Alphabet,3418.53,3476.12,3423.17,3444.61,32998372,57
2022-08-25,GOOGL,Alphabet,3436.03,3588.69,3316.76,3470.64,35628223,58
2022-08-27,GOOGL,Alphabet,3444.19,3574.42,3471.0,3485.84,17296817,76
2022-08-28,GOOGL,Alphabet,3486.25,3556.16,3415.98,3474.92,32023235,45
2022-08-29,GOOGL,Alphabet,3384.92,3417.13,3297.93,3394.68,16616057,38
2022-08-31,GOOGL,Alphabet,3205.07,3369.12,3118.56,3254.14,20513210,59
2022-09-01,GOOGL,Alphabet,3342.72,3441.87,3289.09,3300.64,9351687,63
2022-09-03,GOOGL,Alphabet,3179.96,3256.56,3089.95,3186.23,2857414,48
2022-09-04,GOOGL,Alphabet,3351.47,3309.17,3194.78,3289.8,1708539,73
2022-09-05,GOOGL,Alphabet,3447.0,3545.34,3345.62,3397.59,30853156,37
2022-09-07,GOOGL,Alphabet,3601.54,3674.6,3368.14,3534.86,12784045,71
2022-09-08,GOOGL,Alphabet,3600.03,3625.15,3363.78,3531.02,30941273,52
2022-09-10,GOOGL,Alphabet,3508.48,3547.21,3436.91,3545.06,34763836,74
2022-09-11,GOOGL,Alphabet,3546.69,3728.52,3406.93,3583.78,5864950,48
2022-09-12,GOOGL,Alphabet,3561.0,3710.76,3549.01,3620.68,5962281,30
2022-09-14,GOOGL,Alphabet,3532.44,3647.61,3488.31,3495.64,40323395,64
2022-09-15,GOOGL,Alphabet,3410.66,3509.67,3372.31,3423.89,15450864,30
2022-09-17,GOOGL,Alphabet,3331.19,3423.97,3233.4,3375.71,35906036,75
2022-09-18,GOOGL,Alphabet,3488.38,3538.49,3312.28,3455.48,3531022,89
2022-09-19,GOOGL,Alphabet,3426.66,3411.86,3256.35,3404.94,7822404,39
2022-09-21,GOOGL,Alphabet,3244.07,3425.58,3183.54,3267.63,20316930,73
2022-09-22,GOOGL,Alphabet,3249.65,3271.1,3157.77,3268.11,45890869,54
2022-09-24,GOOGL,Alphabet,3360.17,3450.91,3317.87,3420.83,34050882,77
2022-09-25,GOOGL,Alphabet,3581.67,3616.43,3543.15,3547.87,28074928,68
2022-09-26,GOOGL,Alphabet,3570.17,3557.03,3384.89,3525.73,1034358,31
2022-09-28,GOOGL,Alphabet,3437.58,3498.31,3334.32,3382.15,8298195,54
2022-09-29,GOOGL,Alphabet,3576.16,3617.23,3417.15,3546.61,24565668,51
2022-10-01,GOOGL,Alphabet,3494.93,3678.6,3537.48,3550.52,48279411,52
2022-10-02,GOOGL,Alphabet,3517.74,3618.06,3419.31,3482.98,42729539,30
2022-10-03,GOOGL,Alphabet,3325.99,3369.07,3287.66,3361.51,29132346,88
2022-10-05,GOOGL,Alphabet,3401.71,3437.07,3238.28,3369.82,47759887,63
2022-10-06,GOOGL,Alphabet,3366.74,3454.05,3335.54,3348.88,43338419,90
2022-10-08,GOOGL,Alphabet,3474.68,3554.36,3375.86,3479.51,26866313,32
2022-10-09,GOOGL,Alphabet,3329.31,3389.41,3204.49,3356.7,42899394,65
2022-10-10,GOOGL,Alphabet,3248.02,3300.98,3070.97,3230.43,13055543,79
2022-10-12,GOOGL,Alphabet,3179.87,3191.1,2998.13,3148.46,22879445,37
2022-10-13,GOOGL,Alphabet,3126.67,3237.56,3038.15,3155.53,23491703,82
2022-10-15,GOOGL,Alphabet,3203.93,3305.92,3126.56,3197.52,14523737,71
2022-10-16,GOOGL,Alphabet,3331.39,3508.46,3230.37,3351.98,36216469,78
2022-10-17,GOOGL,Alphabet,3349.63,3394.18,3137.72,3300.22,37743378,78
2022-10-19,GOOGL,Alphabet,3220.91,3297.39,3130.21,3266.19,10409893,73
2022-10-20,GOOGL,Alphabet,3386.04,3371.68,3197.42,3356.52,26119290,84
2022-10-22,GOOGL,Alphabet,3304.12,3370.32,3180.3,3316.2,9241631,43
2022-10-23,GOOGL,Alphabet,3469.22,3641.87,3344.75,3480.96,34975384,47
2022-10-24,GOOGL,Alphabet,3474.04,3604.38,3376.15,3436.17,27833835,33
2022-10-26,GOOGL,Alphabet,3265.24,3356.4,3111.54,3273.81,49409839,59
2022-10-27,GOOGL,Alphabet,3283.67,3330.56,3144.64,3240.37,5757887,60
2022-10-29,GOOGL,Alphabet,3125.67,3169.83,3009.71,3167.96,10379652,38
2022-10-30,GOOGL,Alphabet,3271.21,3364.93,3149.51,3239.13,32658818,75
2022-10-31,GOOGL,Alphabet,3408.54,3521.86,3258.87,3366.24,46176671,54
2022-11-02,GOOGL,Alphabet,3212.44,3300.84,3241.44,3249.74,23857366,65
2022-11-03,GOOGL,Alphabet,3319.92,3435.99,3157.18,3309.36,21281086,84
2022-11-05,GOOGL,Alphabet,3320.39,3311.8,3274.29,3282.51,14201271,71
2022-11-06,GOOGL,Alphabet,3128.63,3179.77,3022.74,3165.14,29662249,90
2022-11-07,GOOGL,Alphabet,3132.78,3192.71,3069.77,3092.5,38706341,30
2022-11-09,GOOGL,Alphabet,2988.76,3092.19,2987.22,3017.94,40172917,30
2022-11-10,GOOGL,Alphabet,3081.19,3193.76,3004.55,3043.49,33855906,77
2022-11-12,GOOGL,Alphabet,3007.33,3055.87,2886.73,2994.26,44405522,69
2022-11-13,GOOGL,Alphabet,2914.81,3012.27,2872.54,2960.18,37927807,75
2022-11-14,GOOGL,Alphabet,2865.78,2866.55,2822.4,2853.39,7734023,64
2022-11-16,GOOGL,Alphabet,2845.84,2943.35,2708.9,2807.1,20483897,51
2022-11-17,GOOGL,Alphabet,2795.14,2889.52,2833.57,2842.29,27631379,52
2022-11-19,GOOGL,Alphabet,2792.93,2842.0,2727.62,2833.72,45279864,52
2022-11-20,GOOGL,Alphabet,2818.74,2855.21,2745.03,2829.1,23050073,62
2022-11-21,GOOGL,Alphabet,2824.44,2904.45,2803.13,2870.17,17841254,52
2022-11-23,GOOGL,Alphabet,2742.27,2834.95,2752.04,2763.12,6249390,54
2022-11-24,GOOGL,Alphabet,2764.81,2744.23,2639.63,2710.79,39943111,62
2022-11-26,GOOGL,Alphabet,2710.64,2838.46,2629.49,2744.27,47212688,57
2022-11-27,GOOGL,Alphabet,2683.09,2832.05,2695.24,2728.24,2681765,56
2022-11-28,GOOGL,Alphabet,2786.49,2812.64,2670.01,2798.45,4097006,78
2022-11-30,GOOGL,Alphabet,2891.49,3061.07,2919.58,2931.26,5004967,46
2022-12-01,GOOGL,Alphabet,2989.2,3095.44,2836.75,2960.81,35916562,74
2022-12-03,GOOGL,Alphabet,2892.0,2956.91,2897.73,2928.22,6987037,50
2022-12-04,GOOGL,Alphabet,3046.65,3192.06,3034.57,3041.76,36952739,77
2022-12-05,GOOGL,Alphabet,3086.44,3076.12,2942.01,3067.88,47120770,89
2022-12-07,GOOGL,Alphabet,3246.78,3266.08,3135.44,3212.21,45787636,53
2022-12-08,GOOGL,Alphabet,3123.88,3241.78,3108.64,3117.48,16338960,59
2022-12-10,GOOGL,Alphabet,3119.74,3194.27,3024.43,3146.68,36067328,68
2022-12-11,GOOGL,Alphabet,3015.27,3088.35,2982.93,3030.13,48358884,72
2022-12-12,GOOGL,Alphabet,3071.82,3057.05,2978.05,3015.9,37415918,31
2022-12-14,GOOGL,Alphabet,3018.0,3149.16,3042.96,3063.31,49298444,53
2022-12-15,GOOGL,Alphabet,2942.47,2918.66,2776.08,2918.33,5769115,54
2022-12-17,GOOGL,Alphabet,2949.99,3106.49,2948.57,2963.97,44207200,30
2022-12-18,GOOGL,Alphabet,3146.71,3148.23,2997.35,3104.21,35658173,67
2022-12-19,GOOGL,Alphabet,3159.21,3325.28,3091.73,3210.31,42832827,40
2022-12-21,GOOGL,Alphabet,3239.62,3303.65,3240.04,3287.35,9220075,30
2022-12-22,GOOGL,Alphabet,3330.26,3340.72,3312.07,3331.44,6802384,31
2022-12-24,GOOGL,Alphabet,3240.83,3266.04,3038.95,3195.79,26521602,30
2022-12-25,GOOGL,Alphabet,3113.94,3177.62,3034.87,3153.18,21085529,32
2022-12-26,GOOGL,Alphabet,3198.84,3337.11,3148.74,3252.23,31277213,76
2022-12-28,GOOGL,Alphabet,3294.98,3407.35,3173.61,3263.48,1605328,68
2022-12-29,GOOGL,Alphabet,3409.31,3431.0,3306.66,3401.22,13970466,46
2022-12-31,GOOGL,Alphabet,3319.46,3437.35,3317.78,3359.81,2517866,77
2023-01-01,GOOGL,Alphabet,3177.25,3256.01,3200.34,3235.95,49918629,73
2023-01-02,GOOGL,Alphabet,3157.06,3165.55,3114.48,3153.24,6513650,36
2023-01-04,GOOGL,Alphabet,3149.07,3126.23,3021.04,3091.63,43712027,65
2023-01-05,GOOGL,Alphabet,2976.79,3156.64,2888.63,3014.88,18832621,58
2023-01-07,GOOGL,Alphabet,3097.92,3266.64,3012.42,3114.27,38517684,30
2023-01-08,GOOGL,Alphabet,3169.25,3141.94,3010.69,3114.01,1162967,54
2023-01-09,GOOGL,Alphabet,3215.08,3298.55,3173.63,3229.55,13688834,73
2023-01-11,GOOGL,Alphabet,3313.16,3410.81,3295.39,3332.55,42576678,43
2023-01-12,GOOGL,Alphabet,3324.39,3378.13,3321.39,3363.07,18855257,56
2023-01-14,GOOGL,Alphabet,3132.35,3323.49,3192.96,3195.86,49728389,61
2023-01-15,GOOGL,Alphabet,3000.89,3044.01,3030.86,3037.8,40882367,34
2023-01-16,GOOGL,Alphabet,3019.11,3176.93,2995.18,3069.31,35975735,66
2023-01-18,GOOGL,Alphabet,3013.19,3000.07,2851.05,2990.55,42107628,53
2023-01-19,GOOGL,Alphabet,3143.5,3094.69,3086.44,3093.51,42417266,42
2023-01-21,GOOGL,Alphabet,3217.75,3246.67,3180.22,3198.47,39897956,83
2023-01-22,GOOGL,Alphabet,3286.7,3389.77,3226.75,3324.14,31738561,40
2023-01-23,GOOGL,Alphabet,3227.29,3432.8,3207.45,3291.99,1354769,30
2023-01-25,GOOGL,Alphabet,3204.64,3335.3,3140.94,3251.31,25479775,38
2023-01-26,GOOGL,Alphabet,3282.17,3344.84,3207.23,3336.05,41735935,55
2023-01-28,GOOGL,Alphabet,3178.87,3387.27,3169.16,3226.01,32941739,61
2023-01-29,GOOGL,Alphabet,3196.12,3181.58,3042.72,3168.32,35390431,34
2023-01-30,GOOGL,Alphabet,3225.69,3210.43,3055.75,3181.04,30858051,54
2023-02-01,GOOGL,Alphabet,2992.85,3138.78,2891.39,3023.49,48625471,47
2023-02-02,GOOGL,Alphabet,3117.54,3157.68,3001.59,3109.08,45213730,33
2023-02-04,GOOGL,Alphabet,3143.14,3225.41,2968.78,3087.81,17217440,79
2023-02-05,GOOGL,Alphabet,3081.12,3087.3,3001.21,3054.64,40394694,84
2023-02-06,GOOGL,Alphabet,3167.37,3346.39,3100.67,3199.84,5050255,73
2023-02-08,GOOGL,Alphabet,3108.08,3195.9,2967.27,3068.13,13199039,70
2023-02-09,GOOGL,Alphabet,3160.89,3278.19,3203.46,3206.28,17314023,55
2023-02-11,GOOGL,Alphabet,3272.42,3467.88,3325.68,3335.74,7616864,51
2023-02-12,GOOGL,Alphabet,3378.64,3475.02,3331.65,3402.73,46849515,37
2023-02-13,GOOGL,Alphabet,3329.2,3452.78,3268.66,3347.48,17377292,54
2023-02-15,GOOGL,Alphabet,3369.76,3462.56,3243.85,3319.73,49560243,83
2023-02-16,GOOGL,Alphabet,3135.42,3321.59,3071.49,3198.08,13027786,56
2023-02-18,GOOGL,Alphabet,3225.69,3342.29,3235.06,3248.75,23940945,45
2023-02-19,GOOGL,Alphabet,3255.37,3378.65,3136.34,3229.0,11117659,59
2023-02-20,GOOGL,Alphabet,3340.39,3468.85,3207.92,3340.11,12552442,87
2023-02-22,GOOGL,Alphabet,3447.6,3547.72,3383.99,3426.43,37033222,43
2023-02-23,GOOGL,Alphabet,3396.72,3485.92,3419.39,3456.9,48660230,53
2023-02-25,GOOGL,Alphabet,3575.7,3602.2,3476.39,3574.42,10047558,87
2023-02-26,GOOGL,Alphabet,3585.01,3712.49,3457.43,3631.14,47987712,36
2023-02-27,GOOGL,Alphabet,3709.12,3748.62,3571.86,3653.29,23053266,77
2023-03-01,GOOGL,Alphabet,3542.77,3617.17,3348.89,3522.12,4065447,48
2023-03-02,GOOGL,Alphabet,3561.89,3737.56,3615.67,3618.64,7558451,64
2023-03-04,GOOGL,Alphabet,3814.49,3797.96,3657.0,3748.41,4535590,55
2023-03-05,GOOGL,Alphabet,3912.73,4005.91,3770.24,3893.76,29143929,72
2023-03-06,GOOGL,Alphabet,4088.32,4072.37,3873.14,4026.12,38176722,73
2023-03-08,GOOGL,Alphabet,4071.28,4022.54,3869.5,4020.91,2058887,78
2023-03-09,GOOGL,Alphabet,4096.49,4175.78,3948.82,4141.05,3756233,58
2023-03-11,GOOGL,Alphabet,3943.04,4163.68,3879.87,4020.15,36441159,43
2023-03-12,GOOGL,Alphabet,4105.98,4106.38,4000.95,4041.68,6725703,47
2023-03-13,GOOGL,Alphabet,4094.89,4196.34,4018.16,4022.21,6607457,43
2023-03-15,GOOGL,Alphabet,3771.94,3857.04,3765.48,3837.01,28553505,72
2023-03-16,GOOGL,Alphabet,3999.88,4056.51,3853.44,3949.62,8355602,76
2023-03-18,GOOGL,Alphabet,3865.01,3965.95,3895.61,3914.31,20357680,86
2023-03-19,GOOGL,Alphabet,3822.81,3913.89,3761.53,3778.53,14003909,87
2023-03-20,GOOGL,Alphabet,3756.36,3749.94,3719.0,3749.06,7882048,48
2023-03-22,GOOGL,Alphabet,3669.26,3729.82,3558.4,3702.73,28221702,45
2023-03-23,GOOGL,Alphabet,3731.2,3855.65,3714.1,3797.31,16112336,50
2023-03-25,GOOGL,Alphabet,3822.16,3809.97,3758.21,3765.21,45960787,36
2023-03-26,GOOGL,Alphabet,3691.41,3774.57,3684.78,3741.0,31244995,89
2023-03-27,GOOGL,Alphabet,3891.41,4018.98,3717.92,3861.47,28490905,75
2023-03-29,GOOGL,Alphabet,3612.22,3684.19,3495.83,3678.49,41244590,80
2023-03-30,GOOGL,Alphabet,3555.58,3725.47,3593.56,3611.4,25644406,38
2023-04-01,GOOGL,Alphabet,3736.86,3783.63,3594.37,3751.34,20224760,31
2023-04-02,GOOGL,Alphabet,3631.49,3861.88,3645.84,3687.83,30433781,31
2023-04-03,GOOGL,Alphabet,3571.58,3588.24,3542.95,3576.44,28826971,62
2023-04-05,GOOGL,Alphabet,3609.93,3663.47,3489.55,3580.41,41786587,87
2023-04-06,GOOGL,Alphabet,3644.18,3750.06,3593.65,3601.64,37180195,88
2023-04-08,GOOGL,Alphabet,3738.59,3869.04,3627.15,3711.77,48011094,64
2023-04-09,GOOGL,Alphabet,3575.62,3685.69,3512.43,3632.66,10032903,57
2023-04-10,GOOGL,Alphabet,3496.06,3511.39,3491.74,3501.82,30785098,60
2023-04-12,GOOGL,Alphabet,3532.85,3563.74,3320.64,3492.28,47183959,78
2023-04-13,GOOGL,Alphabet,3550.35,3742.13,3448.89,3590.58,38889046,36
2023-04-15,GOOGL,Alphabet,3604.55,3818.03,3600.56,3665.76,18350666,86
2023-04-16,GOOGL,Alphabet,3799.18,3858.23,3609.8,3791.29,25351842,73
2023-04-17,GOOGL,Alphabet,3605.76,3671.97,3569.96,3627.7,20822153,76
2023-04-19,GOOGL,Alphabet,3462.95,3628.72,3310.06,3479.33,29211623,60
